topic,discussion_id,author,pro,anti,other
"gay marriage",5685,"Nurglitch",3,0,2
"gay marriage",5685,"joebrummer",5,0,0
"gay marriage",5685,"Michele",5,0,0
"gay marriage",5685,"BobNelson2",5,0,0
"gay marriage",5685,"jyoshu",0,4,1
"gay marriage",5685,"Jaxian",5,0,0
"gay marriage",5685,"gnojek",2,2,1
"gay marriage",5685,"tonybrown74",5,0,0
"gay marriage",5685,"Symbiote",0,0,5
"gay marriage",5685,"JustineCredible",5,0,0
"gay marriage",5685,"Matthew S",5,0,0
"gay marriage",5685,"JakeCJB",4,0,1
"gay marriage",5537,"Obvious Child",6,0,0
"gay marriage",5537,"MrWriteLA",6,0,0
"gay marriage",5537,"sinjin",6,0,0
"gay marriage",5537,"Symbiote",6,0,0
"gay marriage",5537,"zenodotus",0,6,0
"gay marriage",5537,"Jaxian",6,0,0
"gay marriage",5537,"Nurglitch",6,0,0
"gay marriage",5537,"melsucceeds",6,0,0
"gay marriage",5537,"gnojek",6,0,0
"gay marriage",5537,"jyoshu",1,5,0
"gay marriage",5537,"JakeCJB",6,0,0
"gay marriage",5537,"Hydra",6,0,0
"gay marriage",5537,"BobNelson2",6,0,0
"gay marriage",5537,"tonybrown74",6,0,0
"gay marriage",5537,"Voice Of Reason",0,5,1
"gay marriage",5537,"Phunting",5,0,1
"gay marriage",5537,"JustineCredible",6,0,0
"gay marriage",5537,"Matthew S",4,0,2
"gay marriage",5537,"joebrummer",5,0,1
"gay marriage",3130,"Ladywolf",7,0,0
"gay marriage",3130,"sinjin",2,1,4
"gay marriage",3130,"pnac=ww3",2,1,4
"gay marriage",3130,"Kronus",3,2,2
"gay marriage",3130,"joebrummer",7,0,0
"gay marriage",3130,"Jaaaman",0,7,0
"gay marriage",3130,"GWB 2004",1,6,0
"gay marriage",3130,"GreenMtnBoy",4,1,2
"gay marriage",3130,"Freedom_Fighter",2,5,0
"gay marriage",3130,"Bush Is The Man",1,6,0
"gay marriage",3130,"Famous Amos",0,4,3
"gay marriage",3130,"JustineCredible",7,0,0
"gay marriage",3130,"JakeCJB",7,0,0
"gay marriage",8573,"Master_Shake",5,0,0
"gay marriage",8573,"Kronus",4,1,0
"gay marriage",8573,"PoohBear",1,4,0
"gay marriage",8573,"Aivlis",4,1,0
"gay marriage",8573,"jyoshu",1,1,3
"gay marriage",8573,"Steeeeve",0,4,1
"gay marriage",8573,"Matthew S",5,0,0
"gay marriage",4235,"Waxy",5,0,2
"gay marriage",4235,"MrWriteLA",5,2,0
"gay marriage",4235,"snakespit",7,0,0
"gay marriage",4235,"JustineCredible",7,0,0
"gay marriage",4235,"Dzeron",3,2,2
"gay marriage",4235,"jitobear",7,0,0
"gay marriage",4235,"wsm2506",7,0,0
"gay marriage",4235,"Socialist",6,0,1
"gay marriage",4235,"Jaaaman",0,7,0
"gay marriage",4235,"jyoshu",0,7,0
"gay marriage",4235,"JakeCJB",7,0,0
"gay marriage",4235,"JPSartre12",0,7,0
"gay marriage",4235,"Jaxian",6,0,1
"gay marriage",4235,"BobNelson2",6,1,0
"gay marriage",4235,"sinjin",5,2,0
"gay marriage",4235,"melsucceeds",7,0,0
"gay marriage",4235,"Tigerlilly",7,0,0
"gay marriage",4235,"joebrummer",7,0,0
"gay marriage",1640,"Mr Jack",0,5,2
"gay marriage",1640,"treat2",5,2,0
"gay marriage",1640,"Robbie",1,3,3
"gay marriage",1640,"madg",7,0,0
"gay marriage",1640,"tonyr1988",1,6,0
"gay marriage",1640,"addictionneg",1,6,0
"gay marriage",1640,"Nallyo",2,5,0
"gay marriage",1640,"mizmaxx",5,0,2
"gay marriage",1640,"Hypocrit",6,1,0
"gay marriage",1640,"unkerpaulie",0,4,3
"gay marriage",1640,"epaphras_faith",2,3,2
"gay marriage",1640,"witzelcheck",2,4,1
"gay marriage",1640,"emoreno2292",5,1,1
"gay marriage",1640,"FreeSpirit",3,1,3
"gay marriage",4057,"pnac=ww3",7,1,0
"gay marriage",4057,"wsm2506",6,2,0
"gay marriage",4057,"joebrummer",7,1,0
"gay marriage",4057,"Michigander",4,1,3
"gay marriage",4057,"Jaxian",7,1,0
"gay marriage",4057,"JustineCredible",6,1,1
"gay marriage",4057,"Dzeron",3,4,1
"gay marriage",4057,"marc9000",1,7,0
"gay marriage",4057,"sakura",6,2,0
"gay marriage",4057,"Tigerlilly",7,1,0
"gay marriage",4057,"JakeCJB",8,0,0
"gay marriage",4057,"Mach",8,0,0
"gay marriage",4057,"Waxy",2,1,5
"gay marriage",4057,"jitobear",8,0,0
"gay marriage",4057,"zachvac",5,2,1
"gay marriage",4057,"jyoshu",3,5,0
"gay marriage",4057,"JPSartre12",1,7,0
"gay marriage",4057,"BobNelson2",6,2,0
"gay marriage",4057,"MIDNITEANGEL",0,8,0
"gay marriage",4057,"HeavenBound",1,5,2
"gay marriage",4057,"kahmad",1,3,4
"gay marriage",4057,"Sigma",4,4,0
"gay marriage",4057,"Black Phoenix",0,8,0
"gay marriage",4057,"MrWriteLA",6,1,1
"gay marriage",4057,"sinjin",6,2,0
"gay marriage",4057,"mana'ia",3,4,1
"gay marriage",4057,"georged",8,0,0
"gay marriage",4057,"melsucceeds",5,1,2
"gay marriage",4057,"snakespit",6,2,0
"gay marriage",5347,"Duo_Maxwell",6,1,3
"gay marriage",5347,"Voice Of Reason",3,7,0
"gay marriage",5347,"jitobear",8,2,0
"gay marriage",5347,"melsucceeds",8,2,0
"gay marriage",5347,"Nurglitch",8,1,1
"gay marriage",5347,"joebrummer",5,3,2
"gay marriage",5347,"Fishbulb",1,5,4
"gay marriage",5347,"BobNelson2",5,2,3
"gay marriage",5347,"jyoshu",4,6,0
"gay marriage",5347,"Jaxian",9,1,0
"gay marriage",5347,"gnojek",6,2,2
"gay marriage",5347,"SteveRogers",6,3,1
"gay marriage",5347,"wsm2506",5,3,2
"gay marriage",5347,"Diogenes99",5,5,0
"gay marriage",5347,"JustineCredible",9,1,0
"gay marriage",5347,"tonybrown74",9,1,0
"gay marriage",1705,"madg",6,1,0
"gay marriage",1705,"J_ha",0,7,0
"gay marriage",1705,"Robbie",1,6,0
"gay marriage",1705,"Denxtc",0,7,0
"gay marriage",1705,"Pendergast",1,6,0
"gay marriage",1705,"plotter",2,5,0
"gay marriage",1705,"hvozdany",5,0,2
"gay marriage",1705,"daewoo",6,1,0
"gay marriage",1705,"mizmaxx",7,0,0
"gay marriage",1705,"Parcum",0,7,0
"gay marriage",1705,"step314",3,2,2
"gay marriage",1705,"Lilac Angel",6,1,0
"gay marriage",1705,"witzelcheck",1,6,0
"gay marriage",1705,"JakeCJB",6,1,0
"gay marriage",5518,"MrWriteLA",6,0,0
"gay marriage",5518,"Voice Of Reason",0,6,0
"gay marriage",5518,"Kronus",6,0,0
"gay marriage",5518,"wsm2506",5,0,1
"gay marriage",5518,"joebrummer",6,0,0
"gay marriage",5518,"Soulsaver",0,6,0
"gay marriage",5518,"jyoshu",1,5,0
"gay marriage",5518,"JakeCJB",2,0,4
"gay marriage",5518,"Hydra",6,0,0
"gay marriage",5518,"BobNelson2",5,1,0
"gay marriage",5518,"Nurglitch",3,2,1
"gay marriage",5518,"JustineCredible",6,0,0
"gay marriage",5518,"Matthew S",6,0,0
"gay marriage",5518,"tonybrown74",2,0,4
"gay marriage",2131,"Ladywolf",4,0,0
"gay marriage",2131,"galton",3,1,0
"gay marriage",2131,"Mystifferion",4,0,0
"gay marriage",2131,"emclean",4,0,0
"gay marriage",2131,"joebrummer",4,0,0
"gay marriage",2131,"Rev. HellH0und",4,0,0
"gay marriage",2131,"mizmaxx",3,1,0
"gay marriage",2131,"Tastyfish",4,0,0
"gay marriage",2131,"JustineCredible",4,0,0
"gay marriage",2131,"Duo_Maxwell",4,0,0
"gay marriage",2131,"xToxicxPainx",4,0,0
"gay marriage",2131,"Kronus",4,0,0
"gay marriage",2131,"Snoturky",0,4,0
"gay marriage",2131,"Lilith",4,0,0
"gay marriage",2131,"unkerpaulie",0,4,0
"gay marriage",2131,"mrfor_life_123",0,4,0
"gay marriage",2131,"jerichoholic104",3,0,1
"gay marriage",2131,"CCR1994",1,3,0
"gay marriage",2131,"Alucard",4,0,0
"gay marriage",2131,"faeden",2,2,0
"gay marriage",2131,"witzelcheck",0,4,0
"gay marriage",2131,"Ringu",1,3,0
"gay marriage",2131,"montalban",0,0,4
"gay marriage",2131,"Waxy",4,0,0
"gay marriage",2131,"Maribaza",4,0,0
"gay marriage",2131,"jitobear",4,0,0
"gay marriage",2131,"Rage",4,0,0
"gay marriage",2131,"Valthonis",0,4,0
"gay marriage",2131,"Jaaaman",0,4,0
"gay marriage",2131,"Papasian",1,3,0
"gay marriage",2131,"Big Orn",0,4,0
"gay marriage",2131,"Maineiac",0,4,0
"gay marriage",2131,"JPSartre12",0,4,0
"gay marriage",2131,"Anastasia",4,0,0
"gay marriage",2131,"Phunting",4,0,0
"gay marriage",2131,"Nature's Cry",4,0,0
"gay marriage",2131,"sinjin",4,0,0
"gay marriage",2131,"mana'ia",0,4,0
"gay marriage",2131,"Johnny",0,0,4
"gay marriage",2131,"JakeCJB",4,0,0
"gay marriage",2131,"SuperDutyHaulin",0,4,0
"gay marriage",2131,"apathy",4,0,0
"gay marriage",2131,"Haulingboat",1,3,0
"gay marriage",2131,"weasel fierce",3,1,0
"gay marriage",2131,"SirGladius",4,0,0
"gay marriage",2131,"kid_A",3,0,1
"gay marriage",2131,"melsucceeds",3,1,0
"gay marriage",2131,"whistler",4,0,0
"gay marriage",2131,"emoreno2292",4,0,0
"gay marriage",5711,"Duo_Maxwell",6,0,0
"gay marriage",5711,"MrWriteLA",6,0,0
"gay marriage",5711,"Truthsayer",0,2,4
"gay marriage",5711,"Voice Of Reason",0,6,0
"gay marriage",5711,"jitobear",6,0,0
"gay marriage",5711,"Kronus",6,0,0
"gay marriage",5711,"Jo Bennett",6,0,0
"gay marriage",5711,"Nurglitch",3,0,3
"gay marriage",5711,"melsucceeds",6,0,0
"gay marriage",5711,"Michele",6,0,0
"gay marriage",5711,"Clive14",6,0,0
"gay marriage",5711,"jyoshu",0,6,0
"gay marriage",5711,"JakeCJB",6,0,0
"gay marriage",5711,"BobNelson2",6,0,0
"gay marriage",5711,"tonybrown74",5,0,1
"gay marriage",5711,"fracas",1,3,2
"gay marriage",5711,"wsm2506",5,0,1
"gay marriage",5711,"Eddie",1,0,5
"gay marriage",5711,"JustineCredible",6,0,0
"gay marriage",5711,"Matthew S",6,0,0
"gay marriage",5711,"joebrummer",6,0,0
"gay marriage",8934,"foundit66",5,0,0
"gay marriage",8934,"peteratwar",0,5,0
"gay marriage",8934,"gaetano",5,0,0
"gay marriage",8934,"jitobear",5,0,0
"gay marriage",8934,"Bassman",0,5,0
"gay marriage",8934,"Love Never Dies",5,0,0
"gay marriage",8934,"Steeeeve",0,5,0
"gay marriage",8934,"jyoshu",3,2,0
"gay marriage",8934,"mads12",5,0,0
"gay marriage",8934,"Ooaman",5,0,0
"gay marriage",8934,"led by vampires",0,0,5
"gay marriage",8934,"thelmoose",5,0,0
"gay marriage",8934,"Matthew S",5,0,0
"gay marriage",1875,"Hank",5,0,1
"gay marriage",1875,"sundowner",6,0,0
"gay marriage",1875,"The_Comedian",6,0,0
"gay marriage",1875,"rapture",0,4,2
"gay marriage",1875,"plotter",5,1,0
"gay marriage",1875,"tuesdeb",5,1,0
"gay marriage",1875,"Tastyfish",6,0,0
"gay marriage",1875,"iwakar",4,2,0
"gay marriage",1875,"Parcum",0,6,0
"gay marriage",1875,"unkerpaulie",0,6,0
"gay marriage",1875,"Darkest Shadow",0,6,0
"gay marriage",1875,"Lilac Angel",6,0,0
"gay marriage",1875,"scombridae1969",6,0,0
"gay marriage",1875,"Phunting",6,0,0
"gay marriage",1875,"Sigma",4,0,2
"gay marriage",1875,"mjames",3,0,3
"gay marriage",1875,"Traveler",0,6,0
"gay marriage",10782,"Ohioprof",7,0,0
"gay marriage",10782,"Archangel",1,5,1
"gay marriage",10782,"obvious_child",7,0,0
"gay marriage",10782,"lesz",7,0,0
"gay marriage",10782,"vickycupcake",0,7,0
"gay marriage",10782,"electrolyte",7,0,0
"gay marriage",10782,"robbie0517",7,0,0
"gay marriage",10782,"ironcourage",1,5,1
"gay marriage",10782,"T.Q",7,0,0
"gay marriage",10782,"gaetano",4,2,1
"gay marriage",10782,"Kronus",7,0,0
"gay marriage",10782,"HonestAbe",6,0,1
"gay marriage",10782,"ibelieveyou",1,6,0
"gay marriage",10782,"jitobear",7,0,0
"gay marriage",10782,"stariennight",7,0,0
"gay marriage",10782,"smiley",7,0,0
"gay marriage",10782,"MrWriteLA",6,0,1
"gay marriage",10782,"jyoshu",4,2,1
"gay marriage",10782,"JSDKoeln",7,0,0
"gay marriage",10782,"jim's trucking",7,0,0
"gay marriage",10782,"Ghost Rider",7,0,0
"gay marriage",10782,"foundit66",6,1,0
"gay marriage",10782,"sinjin",4,0,3
"gay marriage",10782,"jazyjason",7,0,0
"gay marriage",10782,"Scottd",7,0,0
"gay marriage",10782,"Penfold",7,0,0
"gay marriage",10782,"Matthew S",7,0,0
"gay marriage",9432,"Ohioprof",6,0,0
"gay marriage",9432,"Archangel",0,6,0
"gay marriage",9432,"obvious_child",6,0,0
"gay marriage",9432,"Ooaman",4,0,2
"gay marriage",9432,"ShadowPikachu",6,0,0
"gay marriage",9432,"SpicyGirl",0,6,0
"gay marriage",9432,"annonymos maxim",5,0,1
"gay marriage",9432,"procrastinating",6,0,0
"gay marriage",9432,"Da King",6,0,0
"gay marriage",9432,"Big_Bear_Scot",6,0,0
"gay marriage",9432,"davenport15",4,0,2
"gay marriage",9432,"Coyote",6,0,0
"gay marriage",9432,"thelmoose",6,0,0
"gay marriage",9432,"JakeCJB",6,0,0
"gay marriage",9432,"Matthew S",6,0,0
"gay marriage",9432,"jitobear",6,0,0
"gay marriage",9432,"andjustice4all",6,0,0
"gay marriage",9432,"stariennight",6,0,0
"gay marriage",9432,"smiley",6,0,0
"gay marriage",9432,"AntDogg",6,0,0
"gay marriage",9432,"jyoshu",3,3,0
"gay marriage",9432,"JPSartre12",2,4,0
"gay marriage",9432,"samiinh",6,0,0
"gay marriage",9432,"sinjin",6,0,0
"gay marriage",9432,"grammy",6,0,0
"gay marriage",9432,"Nefertari",6,0,0
"gay marriage",9432,"jim's trucking",4,1,1
"gay marriage",9432,"huckleberry",2,4,0
"gay marriage",9432,"MrWriteLA",6,0,0
"gay marriage",9432,"peteratwar",2,3,1
"gay marriage",9432,"foundit66",6,0,0
"gay marriage",9432,"Caprii",4,2,0
"gay marriage",9432,"gaetano",6,0,0
"gay marriage",9432,"trebor",6,0,0
"gay marriage",9432,"mjcrawford",4,0,2
"gay marriage",9432,"BlackEmperor",0,6,0
"gay marriage",9432,"bandgeek615",6,0,0
"gay marriage",9432,"Shooterandproud",6,0,0
"gay marriage",9432,"E Mutz",0,1,5
"climate change",9612,"Master_Shake",0,0,2
"climate change",9612,"Archangel",0,2,0
"climate change",9612,"gamehuis",1,1,0
"climate change",9612,"obvious_child",1,0,1
"climate change",9612,"Kronus",0,0,2
"climate change",9612,"Jo Bennett",0,0,2
"climate change",9612,"James",1,0,1
"climate change",9612,"jyoshu",1,0,1
"climate change",9612,"E Mutz",0,0,2
"climate change",9612,"Steeeeve",0,0,2
"climate change",9612,"snakespit",0,0,2
"climate change",9612,"daewoo",1,0,1
"climate change",9612,"huckleberry",0,1,1
"climate change",9352,"gamehuis",0,5,0
"climate change",9352,"Jo Bennett",5,0,0
"climate change",9352,"James",2,3,0
"climate change",9352,"Mucusaur",5,0,0
"climate change",9352,"Tastyfish",1,2,2
"climate change",9352,"TRIGGER",0,5,0
"climate change",9352,"zachvac",0,2,3
"climate change",9352,"Ripskar",1,4,0
"climate change",3959,"marc9000",0,1,4
"climate change",3959,"georged",3,0,2
"climate change",3959,"pnac=ww3",4,0,1
"climate change",390,"Morfos",5,0,0
"climate change",390,"Archangel",1,4,0
"climate change",390,"obvious_child",3,2,0
"climate change",390,"wildflowerneu",5,0,0
"climate change",390,"Devils Advocate",2,2,1
"climate change",390,"Dragongirl",3,1,1
"climate change",390,"Charliegone",1,4,0
"climate change",390,"nao",3,1,1
"climate change",390,"simone",3,0,2
"climate change",390,"lion",5,0,0
"climate change",390,"Valthonis",0,5,0
"climate change",390,"AMD4EVER",2,1,2
"climate change",390,"electrolyte",2,1,2
"climate change",390,"Darn Republican",0,4,1
"climate change",390,"legion88",1,2,2
"climate change",390,"badeth",5,0,0
"climate change",390,"Broker",1,4,0
"climate change",390,"CCR1994",0,5,0
"climate change",390,"faeden",0,2,3
"climate change",390,"Tigerlilly",5,0,0
"climate change",390,"pwned87",4,1,0
"climate change",390,"Waxy",0,1,4
"climate change",390,"jonspeaks22",0,0,5
"climate change",390,"Debater",3,0,2
"climate change",390,"Jo Bennett",4,1,0
"climate change",390,"Projekt",0,5,0
"climate change",390,"Matricia",0,0,5
"climate change",390,"smiley",0,1,4
"climate change",390,"stg pepper",3,2,0
"climate change",390,"Elendill",1,4,0
"climate change",390,"JPSartre12",2,3,0
"climate change",390,"sinjin",4,0,1
"climate change",390,"Castro",2,2,1
"climate change",390,"Winston Smith",5,0,0
"climate change",390,"OccamsRazor",0,1,4
"climate change",390,"jim's trucking",1,2,2
"climate change",390,"syklopps61",1,4,0
"climate change",390,"Lakrite",0,5,0
"climate change",390,"zachvac",0,0,5
"climate change",390,"Master_Shake",0,0,5
"climate change",390,"gansao",1,4,0
"climate change",390,"Chuz Life",2,3,0
"climate change",390,"sglaine",0,5,0
"climate change",390,"IceWind",0,4,1
"climate change",390,"pickleweaseler",0,5,0
"climate change",390,"Haulingboat",0,4,1
"climate change",390,"Scottd",5,0,0
"climate change",390,"Stormin Norman",1,0,4
"climate change",390,"Darkest Shadow",0,4,1
"climate change",390,"Penfold",5,0,0
"climate change",390,"Confucious",2,2,1
"climate change",390,"European1979",3,2,0
"climate change",390,"OldSarge",1,1,3
"climate change",9859,"peteratwar",0,1,4
"climate change",9859,"Symbiote",1,4,0
"climate change",9859,"llamasrock",0,5,0
"climate change",9859,"Jo Bennett",5,0,0
"climate change",9859,"Judeau",0,5,0
"climate change",9859,"Scottd",3,1,1
"climate change",9859,"gamehuis",0,5,0
"climate change",9859,"Count Otto",5,0,0
"climate change",9859,"Unriggable",5,0,0
"climate change",9859,"livstyle",0,0,5
"climate change",9859,"Foxtuba",0,1,4
"climate change",9859,"jonspeaks22",0,0,5
"climate change",8890,"Ripskar",3,2,0
"climate change",9997,"Nwarth",5,0,0
"climate change",9997,"snakespit",3,0,2
"climate change",9997,"Symbiote",1,4,0
"climate change",9997,"James",1,3,1
"climate change",9997,"Unriggable",5,0,0
"climate change",9997,"gman",1,3,1
"climate change",9997,"jyoshu",1,4,0
"climate change",9997,"thelmoose",5,0,0
"climate change",8197,"Monster",1,1,3
"climate change",8197,"INRI",4,0,1
"climate change",8197,"jyoshu",0,3,2
"climate change",8197,"trebor",4,0,1
"climate change",8197,"Easyrider",0,0,5
"climate change",8197,"GreenMtnBoy",1,0,4
"climate change",6260,"Waxy",1,4,0
"climate change",6260,"billsco",0,3,2
"climate change",6260,"TimTim",1,2,2
"climate change",6260,"Jo Bennett",5,0,0
"climate change",6260,"Alan Ryan",1,1,3
"climate change",6260,"Charliegone",1,4,0
"climate change",6260,"Clive14",5,0,0
"climate change",6260,"JPSartre12",2,3,0
"climate change",6260,"Steeeeve",0,5,0
"climate change",6260,"John Milosevic",0,5,0
"climate change",6260,"jim's trucking",0,1,4
"climate change",1447,"mamboni",1,0,4
"climate change",1447,"somemuse",3,1,1
"climate change",1447,"munkyman",1,0,4
"climate change",1447,"AMD4EVER",2,2,1
"climate change",1447,"Hiberpirates",4,0,1
"climate change",5844,"wilted_laughter",1,1,3
"climate change",5844,"Eddie",2,0,3
"climate change",5844,"Clive14",2,3,0
"climate change",9463,"jyoshu",4,0,1
"climate change",9463,"Jo Bennett",4,0,1
"climate change",9110,"peteratwar",5,0,0
"climate change",9110,"Kronus",5,0,0
"climate change",9110,"Jo Bennett",4,0,1
"climate change",2367,"pnac=ww3",1,0,4
"climate change",2367,"lord tammerlain",1,0,4
"climate change",2367,"Haulingboat",1,0,4
"climate change",2367,"Markharm",1,0,4
"climate change",2367,"Eddie",1,0,4
"climate change",2367,"scrueballl",1,0,4
"climate change",2367,"Famous Amos",1,0,4
"climate change",2367,"Tedster",0,0,5
"climate change",2367,"GreenMtnBoy",1,0,4
"climate change",7927,"sinjin",5,0,0
"climate change",7927,"Kronus",5,0,0
"climate change",7927,"Jo Bennett",4,1,0
"climate change",7927,"ender_krum",2,1,2
"climate change",7927,"Mucusaur",4,1,0
"climate change",7927,"Steeeeve",0,5,0
"climate change",7927,"Evan",0,5,0
"climate change",7927,"Ripskar",5,0,0
"climate change",7927,"jim's trucking",4,1,0
"climate change",7927,"Dono",1,0,4
"climate change",1210,"Darkest Shadow",1,4,0
"climate change",1210,"WorldTraveller",5,0,0
"climate change",1210,"mvong",5,0,0
"climate change",1210,"Toxey",2,0,3
"climate change",1210,"JPSartre12",1,4,0
"climate change",1210,"Scottd",4,1,0
"climate change",1210,"AMD4EVER",5,0,0
"climate change",1210,"eanassir",4,0,1
"climate change",1210,"JJones68",2,0,3
"climate change",1210,"syklopps61",1,4,0
"climate change",1210,"gilligan8503",5,0,0
"climate change",9725,"Archangel",1,3,1
"climate change",9725,"Count Otto",5,0,0
"climate change",9725,"Symbiote",1,4,0
"climate change",9725,"huckleberry",2,3,0
"climate change",9725,"Jo Bennett",5,0,0
"climate change",9725,"James",2,3,0
"climate change",9725,"Foxtuba",4,0,1
"climate change",9725,"Mucusaur",4,0,1
"climate change",9725,"Scottd",3,2,0
"climate change",9725,"Steeeeve",1,1,3
"climate change",9725,"gamehuis",1,0,4
"climate change",9725,"ShadowPikachu",2,2,1
"climate change",9725,"DrNo",1,4,0
"climate change",9725,"Ripskar",5,0,0
"climate change",9725,"jim's trucking",4,0,1
"climate change",9725,"E Mutz",1,4,0
"climate change",9725,"rightwinger6914",0,5,0
"climate change",898,"Morfos",2,0,3
"climate change",898,"Crim",1,0,4
"climate change",898,"sundowner",0,1,4
"climate change",898,"SilentPoet",1,0,4
"climate change",898,"rapture",1,0,4
"climate change",898,"Broker",2,0,3
"climate change",898,"smokefree",0,2,3
"climate change",898,"Chobo Char",0,1,4
"climate change",898,"AMD4EVER",2,0,3
"climate change",898,"wjim1269",0,2,3
"climate change",898,"Charchuk",0,1,4
"climate change",898,"gilligan8503",1,0,4
"climate change",9525,"Master_Shake",0,0,5
"climate change",9525,"peteratwar",0,0,5
"climate change",9525,"Teleological",1,4,0
"climate change",9525,"lesz",4,1,0
"climate change",9525,"Mucusaur",3,1,1
"climate change",9525,"Scottd",3,2,0
"climate change",9525,"Tastyfish",4,0,1
"climate change",9525,"jyoshu",2,2,1
"climate change",9525,"kesseltron",2,3,0
"climate change",9525,"E Mutz",1,3,1
"climate change",9481,"Kronus",5,0,0
"climate change",8355,"Master_Shake",5,0,0
"climate change",8355,"gamehuis",1,4,0
"climate change",8355,"Jo Bennett",5,0,0
"climate change",8355,"procon1878",5,0,0
"climate change",8355,"Jim Colyer",5,0,0
"climate change",8355,"BeTolerant",1,1,3
"climate change",11169,"Archangel",1,4,0
"climate change",11169,"gansao",2,3,0
"climate change",11169,"Symbiote",1,4,0
"climate change",11169,"Jo Bennett",4,1,0
"climate change",11169,"ServantOfChrist",0,1,4
"climate change",11169,"JPSartre12",2,1,2
"climate change",11169,"simone",4,1,0
"climate change",11169,"Steeeeve",1,3,1
"climate change",11169,"Accipiter",2,2,1
"climate change",11169,"Penfold",4,0,1
"climate change",11169,"Winston Smith",5,0,0
"climate change",11169,"snakespit",5,0,0
"climate change",10846,"jim's trucking",1,4,0
"climate change",33,"admin",0,0,5
"climate change",33,"Stormin Norman",0,5,0
"climate change",34,"Morfos",4,0,0
"climate change",34,"Maynard",4,0,0
"climate change",34,"Debater",3,1,0
"climate change",34,"undefined",0,4,0
"climate change",34,"rpeeb",4,0,0
"climate change",34,"JFriday",3,1,0
"climate change",34,"Broker",3,0,1
"climate change",34,"Middle",4,0,0
"climate change",34,"Stormin Norman",0,0,4
"climate change",34,"admin",0,1,3
"climate change",34,"wjim1269",0,4,0
"climate change",10497,"feindslayer",2,2,1
"climate change",10497,"obvious_child",4,1,0
"climate change",10497,"Jo Bennett",3,2,0
"climate change",10497,"sinjin",4,0,1
"climate change",10497,"Count Otto",3,1,1
"climate change",10497,"jim's trucking",0,5,0
"climate change",10497,"PoliticalRef",1,3,1
"climate change",821,"emclean",0,0,5
"climate change",821,"AMD4EVER",0,5,0
"climate change",821,"Duo_Maxwell",2,3,0
"climate change",821,"WorldTraveller",3,2,0
"climate change",821,"weasel fierce",4,1,0
"climate change",821,"1withoutabrain",0,5,0
"climate change",821,"jerichoholic104",1,1,3
"climate change",821,"Tigerlilly",0,0,5
"climate change",821,"Morfos",4,0,1
"climate change",821,"Waxy",0,3,2
"climate change",821,"Ness757",1,4,0
"climate change",821,"somemuse",2,1,2
"climate change",821,"scrueballl",0,5,0
"climate change",821,"superbuddhaman",4,0,1
"climate change",821,"daewoo",3,2,0
"climate change",821,"Master_Shake",4,0,1
"climate change",821,"CrazyHarborc",3,2,0
"climate change",821,"Pikeman85",5,0,0
"climate change",821,"apathy",3,2,0
"climate change",821,"Eddie",3,2,0
