"key","discussion_id","worker_id","agree-disagree","defeater-undercutter","defeater-undercutter_unsure","negotiate-attack","negotiate-attack_unsure","personal-audience","personal-audience_unsure","questioning-asserting","questioning-asserting_unsure"
"(572, 0)",11746,"AB6C7RS4ECDQZ","Disagree",-4,False,-2,False,0,False,-3,False
"(572, 0)",11746,"A10JSX8H2Y1QYJ","Disagree",3,False,4,False,3,False,4,False
"(572, 0)",11746,"A1W0UXGCQPW2NQ","Disagree",4,False,-4,False,4,False,4,False
"(572, 0)",11746,"A1V2JY1MJ4P6CF","Disagree",3,False,3,False,3,False,-2,False
"(794, 6)",12141,"A2O9ZPGNNBSH00","Agree","","","","","","","",""
"(794, 6)",12141,"A2HUSOVMMRJNNX","Agree","","","","","","","",""
"(794, 6)",12141,"A1B2KIB7DPC2PR","Disagree",-2,False,4,False,-1,False,1,False
"(794, 6)",12141,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(794, 6)",12141,"A2O9ZPGNNBSH00","Agree","","","","","","","",""
"(794, 6)",12141,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(908, 2)",760,"A3C9A382KUWMS0","Disagree",-5,False,0,False,5,False,0,False
"(908, 2)",760,"AHOU3VA400IOT","Disagree",-5,False,-5,False,-1,False,3,False
"(908, 2)",760,"A32LCM1ZARQLOG","Disagree",1,False,-3,False,-2,False,-3,False
"(908, 2)",760,"A37XVHGR4ZSTSM","Disagree",4,False,-3,False,-2,False,3,False
"(908, 2)",760,"AWGLY2Q18H4V4","Disagree",-5,False,-5,False,-5,False,5,False
"(1226, 5)",13840,"A2FDXVWVI05XA4","Agree","","","","","","","",""
"(1226, 5)",13840,"A1B2KIB7DPC2PR","Disagree",4,False,3,False,2,False,-2,False
"(1226, 5)",13840,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1226, 5)",13840,"A7X7G33CQJ1PP","Agree","","","","","","","",""
"(1226, 5)",13840,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(362, 4)",5097,"A2IFI1P3MA35AM","Agree","","","","","","","",""
"(362, 4)",5097,"A1BS484S0O76YT","Disagree",-1,False,-3,False,-2,False,4,False
"(362, 4)",5097,"A1B2KIB7DPC2PR","Disagree",-3,False,-3,False,-3,False,-3,False
"(362, 4)",5097,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(362, 4)",5097,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(291, 0)",9211,"APFE0NBU7J08E","Disagree",1,False,-1,False,-2,False,1,False
"(291, 0)",9211,"A1BADZXRMPSPDC","Disagree",-2,False,-2,False,1,False,2,False
"(291, 0)",9211,"AHEPXZY2XUEY","Disagree",2,False,-2,False,1,False,1,False
"(291, 0)",9211,"A301JS9I6MSBN1","Disagree",-2,False,-2,False,2,False,-2,False
"(291, 0)",9211,"A2SG3RMGIDQTWT","Disagree",-5,False,-4,False,-4,False,-5,False
"(538, 3)",2073,"A1UDQV4PUFYPKN","Disagree",-4,False,-3,False,-4,False,-5,False
"(538, 3)",2073,"A7ZOVHE48L7RS","Agree","","","","","","","",""
"(538, 3)",2073,"A2V7RBAFJ7UZKA","Disagree",-5,False,-5,False,-5,False,5,False
"(538, 3)",2073,"AHJS9O4SW4NKU","Disagree",-2,False,-1,False,0,False,2,False
"(538, 3)",2073,"A1HBION4Y5FN4S","Disagree",-3,False,3,False,2,False,-3,False
"(1240, 3)",3859,"A2LV5QYHH24OMY","Disagree",4,False,3,False,-4,False,-1,False
"(1240, 3)",3859,"A12ICZKU7N5NJZ","Disagree",5,False,5,False,-1,False,-5,False
"(1240, 3)",3859,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(1240, 3)",3859,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1240, 3)",3859,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1240, 3)",3859,"A2O9ZPGNNBSH00","Agree","","","","","","","",""
"(723, 5)",7480,"AP1HCIYDB0OTX","Disagree",-1,False,-3,False,-1,False,4,False
"(723, 5)",7480,"A1B2KIB7DPC2PR","Disagree",1,False,-3,False,-1,False,-2,False
"(723, 5)",7480,"AHOU3VA400IOT","Disagree",-5,False,-5,False,5,False,5,False
"(723, 5)",7480,"A2ZG6GDYEI4Q3K","Disagree",-5,False,-3,False,0,False,4,False
"(723, 5)",7480,"A2VTDOJE2XP8TK","Disagree",3,False,0,False,-2,False,3,False
"(723, 5)",7480,"A1RF70DSVAZVI6","Disagree",-5,False,2,False,1,False,5,False
"(723, 5)",7480,"A2P8XDALGST5YT","Agree","","","","","","","",""
"(945, 3)",11150,"A29GGSOI4YN32G","Agree","","","","","","","",""
"(945, 3)",11150,"A11JA8LC2HGSTH","Disagree",-4,False,3,False,-4,False,3,False
"(945, 3)",11150,"A1BS484S0O76YT","Agree","","","","","","","",""
"(945, 3)",11150,"AWGLY2Q18H4V4","Disagree",-5,False,-5,False,-5,False,5,False
"(945, 3)",11150,"A2O9ZPGNNBSH00","Agree","","","","","","","",""
"(945, 3)",11150,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(106, 1)",7108,"A313UJHIIK55EO","Disagree",4,False,-4,False,1,False,4,False
"(106, 1)",7108,"A6Y7BLDK90Q19","Disagree",2,False,-1,False,-1,False,0,False
"(106, 1)",7108,"A3R5CALO6EH0ZR","Disagree",-4,False,-3,False,-3,False,4,False
"(106, 1)",7108,"AWGLY2Q18H4V4","Disagree",-5,False,-5,False,-5,False,5,False
"(106, 1)",7108,"A3L9J8AER0FU3V","Agree","","","","","","","",""
"(106, 1)",7108,"A1B2KIB7DPC2PR","Disagree",-1,False,-4,False,-1,False,2,False
"(1377, 0)",1449,"A27D3956262F85","Disagree",0,False,-5,False,-4,False,0,False
"(1377, 0)",1449,"A31O7P7Z650N7B","Disagree",-1,False,-1,False,1,False,1,False
"(1377, 0)",1449,"A1XXMVPHRKUTAH","Agree","","","","","","","",""
"(1377, 0)",1449,"AC8BGOG45QWA2","Disagree",-3,False,-2,False,-3,False,2,False
"(1377, 0)",1449,"ACJES3V0DVUGY","Disagree",-2,False,2,False,-2,False,4,False
"(1377, 0)",1449,"ASX2NOUVA9CRH","Disagree",5,False,-5,False,5,False,5,False
"(1377, 0)",1449,"A37XVHGR4ZSTSM","Disagree",-5,False,-4,False,2,False,-4,False
"(257, 1)",14262,"A1FNEVG87BS5K0","Agree","","","","","","","",""
"(257, 1)",14262,"AN1CWZ6JRFRJS","Disagree",4,False,4,False,5,False,-5,False
"(257, 1)",14262,"A1B2KIB7DPC2PR","Disagree",2,False,-3,False,-2,False,-3,False
"(257, 1)",14262,"A14NJ0E25UM25Q","Disagree",2,False,-1,False,-2,False,2,False
"(257, 1)",14262,"AGPWUZJY43E0J","Agree","","","","","","","",""
"(257, 1)",14262,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(689, 6)",8292,"A2ZG6GDYEI4Q3K","Agree","","","","","","","",""
"(689, 6)",8292,"AV8SVCVP9V5BK","Agree","","","","","","","",""
"(689, 6)",8292,"AZ8L0BT7XIALO","Disagree",1,False,-2,False,-1,False,-2,False
"(689, 6)",8292,"AE7HUJETMTTTS","Agree","","","","","","","",""
"(689, 6)",8292,"A3F0OII70LQX09","Disagree",-2,False,-2,False,0,False,-2,False
"(689, 6)",8292,"ASX2NOUVA9CRH","Disagree",-5,False,4,False,0,False,-5,False
"(927, 4)",3462,"A2ZG6GDYEI4Q3K","Agree","","","","","","","",""
"(927, 4)",3462,"AZ8L0BT7XIALO","Disagree",-1,False,-3,False,-1,False,-3,False
"(927, 4)",3462,"A22K68WIUPZSRQ","Disagree",3,False,-5,False,2,False,0,False
"(72, 0)",4240,"A6KXUJACE7X31","Disagree",-4,False,-5,False,-4,False,5,False
"(72, 0)",4240,"AQMT9SLNOUZQI","Disagree",4,False,-4,False,-2,False,4,False
"(72, 0)",4240,"A38AZVYC5NZNVP","Disagree",5,False,0,False,-5,False,0,False
"(72, 0)",4240,"A1KEURR4Z7DXX","Disagree",-5,False,3,False,-5,False,0,False
"(72, 0)",4240,"A1BS484S0O76YT","Disagree",-4,False,0,False,-5,False,4,False
"(72, 0)",4240,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1, 4)",12007,"A3S0C9YL1M6OCL","Agree","","","","","","","",""
"(1, 4)",12007,"A6KXUJACE7X31","Agree","","","","","","","",""
"(1, 4)",12007,"AQMT9SLNOUZQI","Agree","","","","","","","",""
"(1, 4)",12007,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1, 4)",12007,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(1359, 1)",2460,"A3L6PFU6DOR8AY","Disagree",-2,False,2,False,1,False,2,False
"(1359, 1)",2460,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(1359, 1)",2460,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(1359, 1)",2460,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1359, 1)",2460,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1359, 1)",2460,"A6Y7BLDK90Q19","Disagree",1,False,-1,False,2,False,0,False
"(495, 6)",11057,"AQMT9SLNOUZQI","Agree","","","","","","","",""
"(495, 6)",11057,"AR6MWVX0M3STN","Disagree",2,False,-5,False,0,True,2,False
"(495, 6)",11057,"A3LR5JJOSDSBDD","Disagree",-5,False,-5,False,2,False,4,False
"(495, 6)",11057,"A1BS484S0O76YT","Disagree",-1,False,-2,False,-2,False,4,False
"(495, 6)",11057,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(408, 2)",5508,"A2IFI1P3MA35AM","Disagree",-5,False,-5,False,-5,False,-5,False
"(408, 2)",5508,"A1A7QL3AOOQ4CS","Agree","","","","","","","",""
"(408, 2)",5508,"A1V2JY1MJ4P6CF","Agree","","","","","","","",""
"(408, 2)",5508,"A37XVHGR4ZSTSM","Agree","","","","","","","",""
"(408, 2)",5508,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(671, 3)",4653,"A3TYUIX3BKG3SY","Agree","","","","","","","",""
"(671, 3)",4653,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(671, 3)",4653,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(671, 3)",4653,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(671, 3)",4653,"A2O9ZPGNNBSH00","Agree","","","","","","","",""
"(840, 5)",3696,"A1YKFOPHSN3HF","Disagree",3,False,-4,False,-3,False,-3,False
"(840, 5)",3696,"A1XXMVPHRKUTAH","Agree","","","","","","","",""
"(840, 5)",3696,"A17Q2CTSOVDMOS","Disagree",2,False,-3,False,-3,False,2,False
"(840, 5)",3696,"A2Z2CVOBYA74B0","Disagree",0,False,0,False,0,False,5,False
"(840, 5)",3696,"A11JA8LC2HGSTH","Disagree",-4,False,3,False,-3,False,3,False
"(840, 5)",3696,"AKJ22H1NTVIQX","Disagree",-3,False,0,False,-2,False,2,False
"(125, 5)",11403,"A3AH8UT0TCYMUG","Disagree",4,False,-3,False,0,True,2,False
"(125, 5)",11403,"A3BVJL7P490DCS","Agree","","","","","","","",""
"(125, 5)",11403,"A32LCM1ZARQLOG","Disagree",1,False,-2,False,2,False,1,False
"(125, 5)",11403,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(125, 5)",11403,"A1BS484S0O76YT","Disagree",-1,False,-2,False,-4,False,4,False
"(125, 5)",11403,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(54, 3)",13719,"A1YPRCPPJCWDN6","Disagree",0,True,0,True,0,True,0,True
"(54, 3)",13719,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(54, 3)",13719,"A297M7971YGFD2","Agree","","","","","","","",""
"(54, 3)",13719,"A37XVHGR4ZSTSM","Disagree",5,False,5,False,-5,False,-5,False
"(54, 3)",13719,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1325, 2)",11943,"A3L6PFU6DOR8AY","Agree","","","","","","","",""
"(1325, 2)",11943,"AZ8RYHKONKOCB","Agree","","","","","","","",""
"(1325, 2)",11943,"AG9BUUONHFKSS","Agree","","","","","","","",""
"(1325, 2)",11943,"A1XXMVPHRKUTAH","Agree","","","","","","","",""
"(1325, 2)",11943,"A1FUGY7914HXPC","Agree","","","","","","","",""
"(1325, 2)",11943,"A3KQILEDGLONAQ","Agree","","","","","","","",""
"(1325, 2)",11943,"A2MWAXV1YRK5GH","Agree","","","","","","","",""
"(461, 3)",11999,"A2N61ZT8TPIVZ1","Agree","","","","","","","",""
"(461, 3)",11999,"A1ENJA55FQQL54","Disagree",-5,False,5,False,0,False,-5,False
"(461, 3)",11999,"A1BS484S0O76YT","Agree","","","","","","","",""
"(461, 3)",11999,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(461, 3)",11999,"A1B2KIB7DPC2PR","Disagree",-3,False,-3,False,-2,False,-4,False
"(461, 3)",11999,"A3F0OII70LQX09","Disagree",-3,False,-3,False,1,False,2,False
"(390, 1)",4027,"A7ZOVHE48L7RS","Disagree",1,False,3,False,2,False,-1,False
"(390, 1)",4027,"A1BEOLWSEW3PCC","Disagree",-3,False,0,False,-2,False,0,False
"(390, 1)",4027,"A1BS484S0O76YT","Disagree",-4,False,-4,False,-3,False,3,False
"(390, 1)",4027,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(390, 1)",4027,"A1B2KIB7DPC2PR","Disagree",-3,False,-3,False,3,False,-3,False
"(708, 4)",13288,"ADN76VWLV3O5S","Disagree",3,False,-4,False,-3,False,0,False
"(708, 4)",13288,"A17Q2CTSOVDMOS","Disagree",3,False,-3,False,1,False,3,False
"(708, 4)",13288,"AZ8RYHKONKOCB","Agree","","","","","","","",""
"(708, 4)",13288,"A31O7P7Z650N7B","Agree","","","","","","","",""
"(708, 4)",13288,"A2MR259UZRESDS","Agree","","","","","","","",""
"(893, 0)",10445,"A18JQFU6QCTI6G","Disagree",-4,False,3,False,-5,False,3,False
"(893, 0)",10445,"AZ8RYHKONKOCB","Agree","","","","","","","",""
"(893, 0)",10445,"A1B2KIB7DPC2PR","Disagree",-1,False,-5,False,-2,False,2,False
"(893, 0)",10445,"A3L9J8AER0FU3V","Disagree",-5,False,-5,False,-5,False,5,False
"(893, 0)",10445,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(893, 0)",10445,"A3I9UOCM5EXMR2","Disagree",-1,False,-1,False,-3,False,2,False
"(822, 4)",12259,"A3R5CALO6EH0ZR","Agree","","","","","","","",""
"(822, 4)",12259,"AKJ22H1NTVIQX","Disagree",-2,False,-2,False,-3,False,0,False
"(822, 4)",12259,"A1U00BDONXG17C","Disagree",-5,False,-5,False,3,False,5,False
"(822, 4)",12259,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(822, 4)",12259,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(20, 6)",3462,"A12AICIWGAEUPU","Disagree",4,False,4,False,-4,False,-4,False
"(20, 6)",3462,"AHOARZ6ADFC90","Disagree",4,False,4,False,-4,False,4,False
"(20, 6)",3462,"A3BVJL7P490DCS","Agree","","","","","","","",""
"(20, 6)",3462,"A32LCM1ZARQLOG","Agree","","","","","","","",""
"(20, 6)",3462,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(859, 1)",9561,"A2P8XDALGST5YT","Agree","","","","","","","",""
"(859, 1)",9561,"A22K68WIUPZSRQ","Disagree",-1,False,2,False,-5,False,2,False
"(859, 1)",9561,"AZ8L0BT7XIALO","Agree","","","","","","","",""
"(859, 1)",9561,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(859, 1)",9561,"A2TJGFPBFEIXMJ","Disagree",-3,False,3,False,-4,False,-3,False
"(859, 1)",9561,"A1HVEW7DUNZULN","Disagree",-5,False,0,False,0,False,0,False
"(859, 1)",9561,"A3F0OII70LQX09","Disagree",2,False,-3,False,-3,False,0,False
"(788, 3)",12565,"A2ZG6GDYEI4Q3K","Agree","","","","","","","",""
"(788, 3)",12565,"A3M7RLPUIRAAXE","Agree","","","","","","","",""
"(788, 3)",12565,"ADIKSI8YD980A","Agree","","","","","","","",""
"(788, 3)",12565,"A37XVHGR4ZSTSM","Agree","","","","","","","",""
"(788, 3)",12565,"A22K68WIUPZSRQ","Agree","","","","","","","",""
"(788, 3)",12565,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(788, 3)",12565,"A2TSN533LXI6S4","Agree","","","","","","","",""
"(1106, 2)",3241,"A3C9A382KUWMS0","Disagree",-5,False,0,False,2,False,0,False
"(1106, 2)",3241,"A5LG62BKISNDD","Disagree",-4,False,-2,False,4,False,2,False
"(1106, 2)",3241,"A1XXMVPHRKUTAH","Agree","","","","","","","",""
"(1106, 2)",3241,"ATDFF5B4NKQC7","Disagree",2,False,-2,False,2,False,2,False
"(1106, 2)",3241,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1106, 2)",3241,"A6Y7BLDK90Q19","Disagree",0,False,-3,False,1,False,2,False
"(242, 5)",260,"A32LCM1ZARQLOG","Disagree",-4,False,4,False,-4,False,4,False
"(242, 5)",260,"A3BVJL7P490DCS","Agree","","","","","","","",""
"(242, 5)",260,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(242, 5)",260,"A3AH8UT0TCYMUG","Disagree",-5,False,4,False,-5,False,4,False
"(242, 5)",260,"A3FM3KWYVBBZ15","Disagree",0,True,3,False,-5,False,0,True
"(171, 3)",10463,"A3R5CALO6EH0ZR","Disagree",-4,False,1,False,-1,False,4,False
"(171, 3)",10463,"A25MEJI6TFSG51","Agree","","","","","","","",""
"(171, 3)",10463,"A3DSRQ5CBK6G3U","Agree","","","","","","","",""
"(171, 3)",10463,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(171, 3)",10463,"A2O9ZPGNNBSH00","Agree","","","","","","","",""
"(603, 4)",5962,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(603, 4)",5962,"A1B2KIB7DPC2PR","Disagree",-1,False,1,False,-1,False,2,False
"(603, 4)",5962,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(603, 4)",5962,"A3L9J8AER0FU3V","Agree","","","","","","","",""
"(603, 4)",5962,"A1BS484S0O76YT","Agree","","","","","","","",""
"(825, 2)",6260,"A2VTDOJE2XP8TK","Agree","","","","","","","",""
"(825, 2)",6260,"A2ILUI9ZBQ8D7G","Agree","","","","","","","",""
"(825, 2)",6260,"A31RKV21MUC3R0","Agree","","","","","","","",""
"(1110, 0)",2394,"A2HUSOVMMRJNNX","Agree","","","","","","","",""
"(1110, 0)",2394,"A7ZOVHE48L7RS","Agree","","","","","","","",""
"(1110, 0)",2394,"AA7LA8WQNABDT","Agree","","","","","","","",""
"(1110, 0)",2394,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1110, 0)",2394,"AVYY8CDS850WU","Agree","","","","","","","",""
"(1110, 0)",2394,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(939, 6)",9927,"A1SLUTYV2E6ZKA","Agree","","","","","","","",""
"(939, 6)",9927,"A2FDXVWVI05XA4","Disagree",-5,False,3,False,-2,False,5,False
"(939, 6)",9927,"A3L6PFU6DOR8AY","Disagree",2,False,-3,False,0,False,-2,False
"(939, 6)",9927,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(939, 6)",9927,"A32LCM1ZARQLOG","Disagree",-2,False,-2,False,-2,False,2,False
"(137, 0)",9562,"A2HUVJPLKGUKFQ","Agree","","","","","","","",""
"(137, 0)",9562,"ACZL6NYAS6EXH","Agree","","","","","","","",""
"(137, 0)",9562,"ALQI4JZ3CGX4P","Agree","","","","","","","",""
"(137, 0)",9562,"A1YLT70VEBOOIV","Agree","","","","","","","",""
"(137, 0)",9562,"A29GGSOI4YN32G","Agree","","","","","","","",""
"(569, 5)",3462,"A2HUVJPLKGUKFQ","Agree","","","","","","","",""
"(569, 5)",3462,"A2M6B4T35HDKMZ","Agree","","","","","","","",""
"(569, 5)",3462,"A7ZOVHE48L7RS","Agree","","","","","","","",""
"(569, 5)",3462,"A1BG4Z8AANP95N","Agree","","","","","","","",""
"(569, 5)",3462,"A3FM3KWYVBBZ15","Disagree",5,False,1,False,-3,False,-2,False
"(569, 5)",3462,"A3IJI5VFWLI7DA","Disagree",-5,False,5,False,-4,False,-5,False
"(569, 5)",3462,"A2FZM7ZDCLPMCF","Disagree",1,False,-1,False,1,False,1,False
"(1222, 6)",587,"A3LT856RNKA6VW","Disagree",1,False,-4,False,1,False,3,False
"(1222, 6)",587,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1222, 6)",587,"A18JQFU6QCTI6G","Disagree",-4,False,-4,False,-4,False,4,False
"(1222, 6)",587,"A31RKV21MUC3R0","Disagree",4,False,-2,False,-4,False,-3,False
"(1222, 6)",587,"AZ8L0BT7XIALO","Disagree",1,False,-3,False,-2,False,0,False
"(1222, 6)",587,"A37XVHGR4ZSTSM","Disagree",0,True,-4,False,0,True,0,True
"(1222, 6)",587,"A2TSN533LXI6S4","Disagree",-4,False,3,False,3,False,4,False
"(976, 1)",1018,"A3C9A382KUWMS0","Disagree",-5,False,3,False,-5,False,5,False
"(976, 1)",1018,"A2Z2CVOBYA74B0","Disagree",-5,False,0,False,-5,False,0,False
"(976, 1)",1018,"A2VC5HZF0SQUWP","Disagree",3,False,4,False,-3,False,-3,False
"(976, 1)",1018,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(976, 1)",1018,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(976, 1)",1018,"A6Y7BLDK90Q19","Disagree",1,False,1,False,0,False,0,False
"(1192, 5)",3397,"A2O9ZPGNNBSH00","Disagree",-3,False,2,False,3,False,3,False
"(1192, 5)",3397,"A1XXMVPHRKUTAH","Agree","","","","","","","",""
"(1192, 5)",3397,"A2FHOQX90RA45G","Disagree",0,True,0,True,0,True,0,True
"(1192, 5)",3397,"A3K6PB2HIE23W0","Disagree",-5,False,-5,False,-5,False,-5,False
"(1192, 5)",3397,"A6Y7BLDK90Q19","Disagree",0,False,-1,False,-5,False,4,False
"(1192, 5)",3397,"A1B2KIB7DPC2PR","Disagree",-2,False,1,False,-2,False,2,False
"(1239, 0)",5406,"A2O9ZPGNNBSH00","Agree","","","","","","","",""
"(1239, 0)",5406,"A3MFIGR75YVD9R","Agree","","","","","","","",""
"(1239, 0)",5406,"A3L6PFU6DOR8AY","Agree","","","","","","","",""
"(1239, 0)",5406,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(1239, 0)",5406,"A2MR259UZRESDS","Agree","","","","","","","",""
"(375, 1)",7108,"A7ZOVHE48L7RS","Agree","","","","","","","",""
"(375, 1)",7108,"A3LR5JJOSDSBDD","Disagree",3,False,1,False,0,False,-1,False
"(375, 1)",7108,"A3DSRQ5CBK6G3U","Agree","","","","","","","",""
"(375, 1)",7108,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(375, 1)",7108,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(288, 3)",4126,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(288, 3)",4126,"A313UJHIIK55EO","Disagree",4,False,-4,False,1,False,4,False
"(288, 3)",4126,"A3FM3KWYVBBZ15","Agree","","","","","","","",""
"(288, 3)",4126,"A1BS484S0O76YT","Disagree",-2,False,-3,False,-2,False,4,False
"(288, 3)",4126,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(622, 2)",2853,"A1QAJT6R1M4V5L","Disagree",4,False,0,False,0,False,-4,False
"(622, 2)",2853,"A14NJ0E25UM25Q","Agree","","","","","","","",""
"(622, 2)",2853,"A1B2KIB7DPC2PR","Disagree",-1,False,-4,False,3,False,1,False
"(622, 2)",2853,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(622, 2)",2853,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(551, 2)",2174,"AQMT9SLNOUZQI","Disagree",-2,False,-2,False,0,False,-5,False
"(551, 2)",2174,"ATY8RQ17JPXQD","Agree","","","","","","","",""
"(551, 2)",2174,"A10GCI84NSKYM","Disagree",2,False,-5,False,2,False,5,False
"(551, 2)",2174,"A1X6CH8JEA1TX2","Disagree",-3,False,-4,False,2,False,-2,False
"(551, 2)",2174,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(551, 2)",2174,"A3R467YDQ1C8VG","Disagree",-4,False,-4,False,-4,False,4,False
"(720, 6)",9007,"A2HUSOVMMRJNNX","Disagree",3,False,-4,False,3,False,4,False
"(720, 6)",9007,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(720, 6)",9007,"AKJ22H1NTVIQX","Agree","","","","","","","",""
"(720, 6)",9007,"A31RKV21MUC3R0","Disagree",3,False,0,False,-3,False,4,False
"(720, 6)",9007,"A3F0OII70LQX09","Disagree",-2,False,2,False,0,False,3,False
"(720, 6)",9007,"A362PABK3WMG1Z","Agree","","","","","","","",""
"(773, 4)",13556,"A29RPGQBTX2HN4","Disagree",1,False,-1,False,0,False,0,False
"(773, 4)",13556,"A1BS484S0O76YT","Disagree",-4,False,2,False,-3,False,-3,False
"(773, 4)",13556,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(773, 4)",13556,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(773, 4)",13556,"A6Y7BLDK90Q19","Disagree",1,False,-3,False,0,False,-3,False
"(958, 0)",11942,"A2FHOQX90RA45G","Disagree",0,False,-5,False,-5,False,5,False
"(958, 0)",11942,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(958, 0)",11942,"A1B2KIB7DPC2PR","Disagree",2,False,-4,False,3,False,1,False
"(958, 0)",11942,"A27DLL4E4JBOBA","Disagree",-3,False,3,False,-3,False,3,False
"(958, 0)",11942,"A3L9J8AER0FU3V","Disagree",-5,False,1,False,-5,False,5,False
"(1205, 1)",9705,"AD77JDZ2H9ONW","Disagree",-5,False,-5,False,2,False,5,False
"(1205, 1)",9705,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(1205, 1)",9705,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(1205, 1)",9705,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(1205, 1)",9705,"A6Y7BLDK90Q19","Agree","","","","","","","",""
"(1205, 1)",9705,"A3F0OII70LQX09","Disagree",-4,False,-4,False,2,False,3,False
"(341, 2)",13784,"A1UDQV4PUFYPKN","Agree","","","","","","","",""
"(341, 2)",13784,"A1HC3Z8WPM6WV2","Agree","","","","","","","",""
"(341, 2)",13784,"A1ASQ1M7Y1USCD","Agree","","","","","","","",""
"(341, 2)",13784,"A344II0KGO40R0","Agree","","","","","","","",""
"(341, 2)",13784,"A2SG3RMGIDQTWT","Agree","","","","","","","",""
"(341, 2)",13784,"AFDLE79DCTIPP","Agree","","","","","","","",""
"(341, 2)",13784,"A1V2JY1MJ4P6CF","Disagree",-4,False,3,False,-3,False,3,False
"(270, 6)",10122,"A2SP9CJUP43YWZ","Disagree",-3,False,-3,False,3,False,3,False
"(270, 6)",10122,"A1WZOY9OUZBU89","Agree","","","","","","","",""
"(270, 6)",10122,"A1B2KIB7DPC2PR","Agree","","","","","","","",""
"(270, 6)",10122,"A2VWJTNC4OKNI7","Agree","","","","","","","",""
"(270, 6)",10122,"A6Y7BLDK90Q19","Agree","","","","","","","",""
