"key","discussion_id","agree-disagree","agreement","agreement_unsure","attack","attack_unsure","defeater-undercutter","defeater-undercutter_unsure","fact-feeling","fact-feeling_unsure","negotiate-attack","negotiate-attack_unsure","nicenasty","nicenasty_unsure","personal-audience","personal-audience_unsure","questioning-asserting","questioning-asserting_unsure","sarcasm","sarcasm_unsure"
"(307, 5)",255,0.6,-2.0,0.2,0.6,0.2,1.0,0.0,0.6,0.4,-1.5,0.0,0.4,0.2,-1.0,0.0,-2.5,0.0,0.0,0.2
"(625, 2)",13719,0.833333333333,-1.66666666667,0.166666666667,-0.166666666667,0.166666666667,-5.0,0.0,0.666666666667,0.166666666667,-5.0,0.0,0.333333333333,0.166666666667,5.0,0.0,5.0,0.0,0.0,0.333333333333
"(739, 6)",10301,0.8,0.75,0.0,2.5,0.0,-2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,-1.0,0.0,-2.0,0.0,0.0,0.0
"(961, 0)",10860,0.6,-0.666666666667,0.5,-0.5,0.166666666667,0.5,0.0,-3.0,0.0,1.5,0.0,-0.333333333333,0.166666666667,-2.5,0.0,-1.5,0.0,1.0,0.333333333333
"(1039, 5)",11082,0.833333333333,-1.2,0.6,0.2,0.4,3.0,0.0,-1.6,0.2,-3.0,0.0,0.0,0.4,4.0,0.0,3.0,0.0,0.5,0.2
"(1393, 5)",7590,0.714285714286,-0.2,0.4,0.2,0.2,4.5,0.0,0.6,0.2,-2.5,0.0,0.8,0.4,-3.5,0.0,3.5,0.0,0.0,0.4
"(273, 6)",12430,0.6,-1.0,0.4,-1.4,0.2,-3.5,0.0,-2.8,0.0,1.5,0.0,-1.2,0.2,-1.0,0.0,2.0,0.0,0.8,0.0
"(520, 1)",9472,0.4,-2.0,0.166666666667,-1.33333333333,0.166666666667,-2.33333333333,0.0,-1.0,0.166666666667,0.666666666667,0.333333333333,-0.666666666667,0.166666666667,2.0,0.0,2.33333333333,0.0,0.4,0.166666666667
"(1424, 4)",13507,1.0,-2.0,0.0,0.714285714286,0.0,"","",-1.14285714286,0.0,"","",0.285714285714,0.0,"","","","",0.0,0.0
"(943, 1)",12023,0.6,-3.33333333333,0.0,-0.666666666667,0.0,-4.5,0.0,0.0,0.0,3.0,0.0,0.666666666667,0.0,-5.0,0.0,3.5,0.0,0.333333333333,0.0
"(1261, 6)",7282,0.5,-3.0,0.0,-0.2,0.0,-2.5,0.0,0.2,0.0,-2.5,0.0,0.2,0.0,0.5,0.0,-1.5,0.0,0.0,0.2
"(88, 3)",4180,0.833333333333,-2.5,0.0,0.333333333333,0.0,-4.0,0.0,1.0,0.0,-2.0,0.0,0.666666666667,0.0,-1.0,0.0,-3.0,0.0,0.166666666667,0.0
"(1190, 2)",6661,1.0,-1.0,0.166666666667,1.5,0.166666666667,"","",1.0,0.166666666667,"","",0.333333333333,0.333333333333,"","","","",0.0,0.333333333333
"(1195, 6)",4349,0.666666666667,-2.8,0.0,-1.2,0.0,0.0,0.0,-1.2,0.0,-1.5,0.0,-0.8,0.0,-5.0,0.0,-2.0,0.0,0.4,0.0
"(1375, 2)",6688,0.857142857143,1.16666666667,0.166666666667,1.16666666667,0.166666666667,5.0,0.0,0.0,0.166666666667,-3.0,0.0,1.83333333333,0.166666666667,2.0,0.0,-3.0,0.0,0.0,0.166666666667
"(511, 3)",5009,0.2,-2.2,0.0,0.0,0.0,-4.5,0.0,2.8,0.0,0.75,0.0,1.4,0.0,-4.25,0.0,-1.5,0.0,0.2,0.0
"(573, 4)",4750,1.0,3.0,0.166666666667,2.66666666667,0.166666666667,"","",1.33333333333,0.166666666667,"","",2.66666666667,0.166666666667,"","","","",0.0,0.166666666667
"(424, 5)",6355,0.0,-2.6,0.0,-1.8,0.0,-2.8,0.0,-2.2,0.0,1.2,0.0,-0.2,0.0,-0.8,0.0,-3.2,0.0,0.2,0.0
"(758, 0)",5205,0.0,-1.83333333333,0.333333333333,-0.833333333333,0.333333333333,-0.833333333333,0.0,0.5,0.166666666667,1.0,0.0,-0.833333333333,0.333333333333,-1.66666666667,0.0,-1.83333333333,0.0,0.0,0.333333333333
"(909, 2)",9345,1.0,2.0,0.2,2.4,0.0,"","",-3.8,0.0,"","",3.2,0.0,"","","","",0.75,0.2
"(70, 6)",12233,0.8,1.66666666667,0.333333333333,2.66666666667,0.166666666667,5.0,0.0,3.66666666667,0.166666666667,-3.0,0.0,2.16666666667,0.0,0.0,0.0,4.0,0.0,0.0,0.0
"(1156, 5)",9021,0.166666666667,-3.16666666667,0.0,-1.66666666667,0.166666666667,1.2,0.0,-2.33333333333,0.0,-1.2,0.0,-0.166666666667,0.166666666667,0.6,0.0,-2.2,0.0,0.5,0.0
"(292, 4)",7150,0.666666666667,2.5,0.166666666667,2.66666666667,0.0,-1.0,0.5,-1.83333333333,0.0,-1.5,0.5,2.66666666667,0.0,1.0,0.5,1.0,0.5,0.0,0.333333333333
"(477, 0)",10445,0.6,-2.6,0.0,0.4,0.0,0.5,0.0,-0.2,0.0,-1.0,0.0,1.0,0.0,-1.5,0.5,1.5,0.0,0.2,0.0
"(406, 4)",13464,0.5,-3.33333333333,0.0,-1.66666666667,0.0,-0.333333333333,0.0,0.666666666667,0.0,1.0,0.0,-1.33333333333,0.0,-1.0,0.0,-0.666666666667,0.0,0.333333333333,0.0
"(36, 1)",12107,1.0,2.2,0.4,2.2,0.2,"","",0.6,0.2,"","",2.6,0.2,"","","","",0.0,0.4
"(1378, 4)",13495,0.571428571429,-2.66666666667,0.166666666667,0.0,0.166666666667,-1.33333333333,0.0,-0.5,0.166666666667,-1.33333333333,0.0,0.833333333333,0.166666666667,1.66666666667,0.0,-2.66666666667,0.0,0.2,0.166666666667
"(1307, 0)",7108,0.142857142857,-1.4,0.0,2.4,0.0,0.333333333333,0.0,-1.6,0.0,0.166666666667,0.0,2.0,0.0,-0.833333333333,0.0,1.5,0.0,0.0,0.0
"(443, 1)",4337,0.8,-2.16666666667,0.166666666667,2.33333333333,0.166666666667,-3.0,0.0,1.16666666667,0.166666666667,2.0,0.0,3.5,0.166666666667,-2.0,0.0,2.0,0.0,0.0,0.333333333333
"(690, 2)",3222,0.142857142857,-0.8,0.2,1.4,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.8,0.0,-2.16666666667,0.166666666667,0.666666666667,0.0,0.0,0.2
"(875, 2)",7412,0.166666666667,-0.8,0.0,0.0,0.2,-2.4,0.4,0.0,0.0,-1.4,0.2,1.0,0.0,-0.8,0.4,2.6,0.4,0.0,0.2
"(1070, 1)",11943,0.166666666667,-3.0,0.0,-1.2,0.0,-0.4,0.2,-0.2,0.0,1.0,0.0,-1.0,0.0,-2.8,0.0,2.6,0.0,0.0,0.0
"(1122, 1)",4103,0.2,-2.85714285714,0.0,2.14285714286,0.0,-1.25,0.0,2.42857142857,0.0,-2.0,0.0,1.42857142857,0.0,-2.0,0.0,1.75,0.0,0.285714285714,0.0
"(2, 0)",6032,1.0,4.4,0.0,3.8,0.0,"","",-0.8,0.2,"","",3.8,0.0,"","","","",0.0,0.0
"(187, 4)",14195,0.833333333333,1.0,0.2,3.6,0.2,-2.0,0.0,-1.6,0.4,0.0,1.0,3.8,0.2,3.0,0.0,-4.0,0.0,0.0,0.2
"(409, 2)",10659,0.666666666667,-2.8,0.2,-2.4,0.2,-4.0,0.0,0.0,0.2,-1.0,0.0,-2.0,0.2,-3.0,0.0,0.0,0.0,0.25,0.2
"(55, 5)",5404,0.285714285714,-3.33333333333,0.0,0.333333333333,0.0,-0.2,0.0,0.333333333333,0.0,-1.4,0.0,0.666666666667,0.0,-2.4,0.0,3.6,0.0,0.0,0.166666666667
"(1273, 4)",1390,0.8,-1.14285714286,0.0,1.71428571429,0.0,1.0,0.0,1.28571428571,0.0,-4.0,0.0,1.71428571429,0.0,2.0,0.0,-2.0,0.0,0.0,0.0
"(153, 5)",6608,0.333333333333,-2.66666666667,0.166666666667,0.166666666667,0.166666666667,-3.0,0.0,0.0,0.166666666667,-3.0,0.0,0.5,0.166666666667,-1.5,0.0,3.0,0.0,0.0,0.166666666667
"(1366, 6)",10317,0.625,2.8,0.2,3.2,0.2,-2.66666666667,0.0,-0.4,0.2,0.333333333333,0.0,3.2,0.2,-2.0,0.0,0.666666666667,0.0,0.0,0.2
"(1027, 1)",2853,0.142857142857,-0.833333333333,0.166666666667,1.16666666667,0.166666666667,0.833333333333,0.0,1.16666666667,0.333333333333,-2.5,0.0,1.5,0.166666666667,-0.166666666667,0.0,1.5,0.0,0.0,0.333333333333
"(823, 0)",12023,0.333333333333,-2.4,0.0,0.0,0.0,-2.25,0.0,2.2,0.0,0.5,0.0,0.0,0.0,-2.0,0.0,2.75,0.0,0.2,0.0
"(1141, 5)",2137,0.833333333333,0.0,0.0,0.714285714286,0.0,0.0,0.0,0.285714285714,0.0,2.0,0.0,1.0,0.0,-3.0,0.0,2.0,0.0,0.142857142857,0.0
"(992, 4)",1774,1.0,0.2,0.0,1.0,0.2,"","",3.0,0.0,"","",1.0,0.0,"","","","",0.333333333333,0.4
"(21, 6)",1961,0.666666666667,-1.66666666667,0.0,1.33333333333,0.0,-1.0,0.0,2.33333333333,0.0,0.0,0.0,1.66666666667,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
"(206, 2)",5480,0.142857142857,-4.4,0.0,-0.8,0.0,0.833333333333,0.0,2.2,0.0,-2.0,0.0,-0.6,0.0,-1.83333333333,0.0,-0.333333333333,0.0,0.2,0.0
"(135, 2)",10271,0.0,-4.0,0.0,-1.83333333333,0.0,-0.5,0.0,-2.5,0.0,2.5,0.0,-1.83333333333,0.0,-1.5,0.0,1.16666666667,0.0,0.5,0.0
"(304, 6)",11889,0.142857142857,-2.6,0.0,1.8,0.0,-1.83333333333,0.0,2.6,0.0,-2.66666666667,0.0,1.4,0.0,-0.666666666667,0.0,2.66666666667,0.0,0.0,0.0
"(638, 1)",5537,0.166666666667,-1.2,0.0,0.0,0.0,-1.8,0.2,-0.6,0.0,0.6,0.0,-0.4,0.0,-2.4,0.0,-1.8,0.0,0.2,0.0
"(789, 1)",2609,0.6,-0.2,0.4,1.4,0.2,-1.0,0.0,0.2,0.2,-3.0,0.0,1.4,0.2,-1.0,0.0,1.5,0.0,0.0,0.2
"(1088, 1)",13762,0.857142857143,-1.0,0.0,-0.2,0.0,2.0,0.0,-0.8,0.0,-3.0,0.0,0.4,0.0,2.0,0.0,2.0,0.0,0.2,0.0
"(1036, 6)",5417,0.285714285714,-1.33333333333,0.166666666667,0.166666666667,0.166666666667,1.2,0.0,-1.0,0.166666666667,-1.0,0.0,1.16666666667,0.166666666667,-0.6,0.0,1.2,0.0,0.333333333333,0.5
"(172, 5)",14399,0.142857142857,-2.6,0.2,0.0,0.2,-2.66666666667,0.0,0.6,0.2,-1.0,0.0,0.4,0.2,-0.166666666667,0.0,1.16666666667,0.0,0.0,0.4
"(286, 5)",2131,0.5,-1.4,0.0,1.8,0.0,2.66666666667,0.0,-0.4,0.0,-2.66666666667,0.0,2.6,0.0,-0.333333333333,0.0,0.333333333333,0.0,0.0,0.2
"(604, 0)",12520,0.0,-3.33333333333,0.0,-1.16666666667,0.0,-0.2,0.0,-3.0,0.0,1.6,0.0,-1.0,0.0,-2.0,0.0,0.6,0.0,0.666666666667,0.0
"(826, 6)",13469,0.6,-1.0,0.166666666667,1.5,0.166666666667,1.0,0.0,1.83333333333,0.166666666667,-4.0,0.0,1.16666666667,0.166666666667,-2.5,0.0,3.5,0.0,0.0,0.166666666667
"(940, 2)",8857,0.6,0.6,0.4,1.4,0.2,2.0,0.0,-0.4,0.2,1.0,0.0,0.4,0.2,-1.0,0.0,2.0,0.0,0.0,0.2
"(1258, 5)",576,0.2,-3.33333333333,0.0,-1.16666666667,0.0,-3.0,0.0,0.0,0.0,-0.25,0.0,-1.0,0.0,-0.25,0.0,-1.75,0.0,0.4,0.166666666667
"(138, 4)",11381,0.2,-2.6,0.2,2.0,0.2,-1.0,0.25,0.6,0.0,-1.25,0.0,2.2,0.2,1.0,0.0,2.5,0.25,0.0,0.4
"(323, 0)",3744,0.2,-1.33333333333,0.0,0.666666666667,0.166666666667,-2.5,0.0,-0.333333333333,0.0,-4.75,0.0,1.66666666667,0.0,-0.5,0.0,2.25,0.0,0.166666666667,0.0
"(1043, 4)",9754,0.4,-1.4,0.0,-1.0,0.0,-2.0,0.0,-1.6,0.0,-1.33333333333,0.0,-0.6,0.0,-1.66666666667,0.0,3.0,0.0,0.5,0.2
"(570, 3)",13897,0.166666666667,-2.5,0.0,0.75,0.0,0.2,0.2,1.25,0.0,-0.4,0.4,2.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0
"(755, 5)",13464,0.333333333333,-2.0,0.0,-1.0,0.0,1.5,0.0,0.2,0.0,-1.0,0.0,-0.2,0.0,-3.0,0.0,-2.5,0.0,0.4,0.0
"(977, 3)",8476,0.666666666667,0.0,0.6,0.2,0.2,-2.5,0.5,-0.6,0.4,-2.0,0.5,2.4,0.0,2.5,0.5,-2.5,0.5,0.0,0.4
"(906, 1)",3996,0.666666666667,2.4,0.2,1.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2,0.2,0.0,0.0,0.5,0.0,0.2,0.0
"(1153, 0)",3732,0.6,-3.5,0.0,2.0,0.0,-4.5,0.0,-1.0,0.0,3.5,0.0,1.5,0.0,-3.5,0.0,3.5,0.0,0.0,0.0
"(289, 1)",2853,0.428571428571,-2.33333333333,0.0,0.333333333333,0.0,-3.5,0.0,2.33333333333,0.0,2.75,0.0,0.833333333333,0.166666666667,-1.5,0.0,-2.25,0.0,0.0,0.0
"(721, 6)",12644,0.5,-1.8,0.0,2.0,0.0,3.0,0.0,-2.8,0.0,-3.0,0.0,2.0,0.0,-3.66666666667,0.0,0.0,0.0,0.0,0.2
"(959, 4)",13284,0.5,-1.2,0.2,-1.2,0.2,1.0,0.0,-0.6,0.2,-3.33333333333,0.0,-0.8,0.2,-1.33333333333,0.0,2.0,0.0,0.666666666667,0.4
"(104, 0)",2738,1.0,3.33333333333,0.166666666667,3.33333333333,0.166666666667,"","",0.0,0.166666666667,"","",2.83333333333,0.166666666667,"","","","",0.0,0.166666666667
"(33, 4)",5964,0.333333333333,-3.66666666667,0.0,-3.66666666667,0.0,1.0,0.0,-0.5,0.0,-0.25,0.0,-3.66666666667,0.0,-1.75,0.0,2.5,0.0,0.333333333333,0.0
"(1391, 1)",9600,0.285714285714,0.2,0.4,-0.6,0.2,2.4,0.0,0.4,0.4,-0.4,0.0,-0.2,0.2,0.0,0.0,1.4,0.0,0.5,0.2
"(271, 6)",11563,0.0,-3.8,0.2,-4.0,0.2,-1.0,0.0,-1.0,0.2,2.8,0.0,-3.8,0.2,-1.8,0.2,0.6,0.0,0.75,0.2
"(440, 2)",3819,0.333333333333,1.4,0.2,2.4,0.2,-0.25,0.0,1.0,0.2,-3.5,0.0,3.0,0.2,2.5,0.0,4.25,0.0,0.0,0.2
"(703, 3)",1712,0.8,2.57142857143,0.142857142857,3.14285714286,0.0,-4.0,0.0,1.28571428571,0.142857142857,-4.0,0.0,2.71428571429,0.0,-5.0,0.0,-2.0,0.0,0.142857142857,0.0
"(872, 5)",7480,0.4,-1.2,0.2,0.4,0.2,-1.66666666667,0.0,0.0,0.2,-1.33333333333,0.0,1.6,0.2,-1.66666666667,0.0,3.66666666667,0.0,0.0,0.2
"(925, 5)",12880,0.8,-1.2,0.0,1.2,0.0,-5.0,0.0,-0.6,0.0,-5.0,0.0,1.4,0.0,-4.0,0.0,5.0,0.0,0.0,0.0
"(86, 3)",8809,0.5,-1.8,0.2,1.2,0.2,0.666666666667,0.0,2.4,0.2,-1.0,0.0,1.2,0.2,-2.33333333333,0.0,-1.66666666667,0.0,0.0,0.2
"(1357, 2)",13826,0.142857142857,-3.2,0.0,0.0,0.0,2.16666666667,0.0,0.8,0.0,-2.66666666667,0.0,0.0,0.0,-0.833333333333,0.0,-0.333333333333,0.0,0.2,0.0
"(493, 3)",7665,0.142857142857,-3.83333333333,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,-3.66666666667,0.0,-0.5,0.166666666667,-2.83333333333,0.0,-0.666666666667,0.0,0.2,0.166666666667
"(422, 1)",13468,0.6,0.8,0.2,1.0,0.0,-1.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,-0.5,0.0,1.5,0.0,0.0,0.2
"(740, 4)",13072,1.0,1.8,0.0,1.2,0.0,"","",-2.2,0.0,"","",1.4,0.0,"","","","",0.2,0.0
"(669, 0)",13321,0.6,-3.33333333333,0.166666666667,-1.16666666667,0.166666666667,-1.5,0.0,-1.83333333333,0.166666666667,0.0,0.0,-1.0,0.166666666667,-0.5,0.0,2.5,0.0,0.4,0.166666666667
"(854, 4)",1586,0.8,-1.0,0.166666666667,0.666666666667,0.166666666667,-1.0,0.0,-1.16666666667,0.166666666667,-1.0,0.0,0.833333333333,0.166666666667,-5.0,0.0,2.0,0.0,0.4,0.166666666667
"(1118, 0)",13489,0.0,-3.2,0.2,-3.2,0.2,-0.857142857143,0.0,0.4,0.2,-0.285714285714,0.142857142857,-3.2,0.2,-2.57142857143,0.0,1.14285714286,0.0,0.25,0.2
"(52, 6)",3680,0.428571428571,1.0,0.2,2.4,0.0,-2.0,0.0,3.4,0.0,-4.0,0.0,2.8,0.0,3.25,0.0,4.25,0.0,0.0,0.0
"(388, 0)",9533,0.333333333333,0.666666666667,0.166666666667,2.83333333333,0.166666666667,-1.25,0.0,1.16666666667,0.166666666667,-2.75,0.0,2.66666666667,0.166666666667,1.0,0.0,2.75,0.0,0.0,0.166666666667
"(891, 1)",7108,0.666666666667,0.5,0.5,1.25,0.25,-2.0,0.0,0.25,0.25,-3.0,0.0,0.5,0.25,-2.0,0.0,3.0,0.0,0.0,0.0
"(820, 3)",2492,0.166666666667,-4.0,0.0,-0.666666666667,0.0,-0.6,0.2,-1.66666666667,0.0,-0.6,0.2,-1.33333333333,0.0,-2.8,0.2,0.8,0.2,0.0,0.0
"(1138, 2)",5421,1.0,0.8,0.2,0.4,0.2,"","",-1.6,0.4,"","",0.8,0.2,"","","","",0.5,0.2
"(18, 5)",4338,0.166666666667,-1.83333333333,0.166666666667,-0.666666666667,0.166666666667,-0.8,0.0,0.5,0.166666666667,0.6,0.0,0.5,0.166666666667,-0.6,0.0,0.2,0.0,0.0,0.166666666667
"(203, 3)",1875,0.5,-1.2,0.0,-1.6,0.0,-1.33333333333,0.0,-1.0,0.0,-1.66666666667,0.0,-1.0,0.0,-3.66666666667,0.0,3.33333333333,0.0,0.75,0.2
"(1246, 5)",1110,0.2,-1.6,0.0,1.2,0.0,-1.25,0.0,0.0,0.0,-2.5,0.0,1.8,0.0,0.75,0.0,1.5,0.0,0.0,0.0
"(635, 4)",5036,0.8,-0.833333333333,0.166666666667,2.16666666667,0.0,-2.0,0.0,-0.666666666667,0.0,-3.0,0.0,2.33333333333,0.0,-2.0,0.0,3.0,0.0,0.0,0.0
"(857, 2)",5585,0.666666666667,-1.0,0.2,-1.8,0.0,-3.0,0.0,-0.6,0.2,-3.0,0.0,-1.0,0.2,-3.0,0.0,-3.5,0.0,0.0,0.2
"(971, 6)",1732,0.5,-1.8,0.4,-0.8,0.4,3.33333333333,0.0,-0.4,0.4,2.0,0.0,-0.4,0.4,0.0,0.0,-4.66666666667,0.0,0.333333333333,0.4
"(169, 0)",8236,0.8,3.0,0.0,2.5,0.0,2.0,0.0,1.5,0.0,5.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.25,0.0
"(601, 5)",14080,0.833333333333,-0.4,0.8,0.6,0.4,-1.0,0.0,-0.8,0.6,0.0,0.0,0.6,0.4,0.0,0.0,-1.0,0.0,0.25,0.2
"(1008, 1)",472,0.6,0.2,0.2,1.2,0.2,-3.5,0.0,2.0,0.2,-3.5,0.0,1.4,0.2,0.0,0.0,0.5,0.0,0.0,0.2
"(1376, 0)",9444,0.428571428571,-1.4,0.2,0.2,0.2,0.25,0.25,-1.0,0.2,1.75,0.5,0.0,0.2,2.5,0.25,-0.75,0.25,0.25,0.2
"(1271, 0)",472,0.8,-0.8,0.4,1.0,0.0,1.0,0.0,1.0,0.0,-3.0,0.0,1.2,0.2,-3.0,0.0,2.0,0.0,0.0,0.4
"(151, 1)",12636,0.8,2.0,0.2,1.2,0.2,5.0,0.0,-1.6,0.4,4.0,0.0,0.2,0.2,4.0,0.0,-4.0,0.0,0.5,0.2
"(320, 3)",13590,0.833333333333,-0.666666666667,0.166666666667,-0.333333333333,0.333333333333,-5.0,0.0,-0.333333333333,0.166666666667,5.0,0.0,0.166666666667,0.333333333333,-5.0,0.0,5.0,0.0,0.0,0.333333333333
"(1422, 2)",5480,0.2,-2.28571428571,0.0,-0.142857142857,0.0,0.0,0.0,-1.14285714286,0.0,1.5,0.0,0.142857142857,0.0,-2.75,0.0,-1.75,0.0,0.0,0.142857142857
"(1147, 2)",9754,0.666666666667,0.0,0.0,2.33333333333,0.0,3.0,0.0,2.83333333333,0.0,-2.5,0.5,2.83333333333,0.0,-1.5,0.0,1.5,0.0,0.166666666667,0.0
"(583, 2)",7046,0.2,-1.0,0.0,-0.666666666667,0.0,-0.25,0.0,-1.33333333333,0.0,0.0,0.0,0.666666666667,0.0,-2.0,0.0,1.5,0.0,0.333333333333,0.0
"(752, 6)",11951,0.2,-1.83333333333,0.166666666667,0.833333333333,0.166666666667,4.0,0.0,0.0,0.166666666667,-1.5,0.0,1.33333333333,0.166666666667,-2.25,0.0,3.0,0.0,0.0,0.333333333333
"(805, 4)",13464,1.0,0.166666666667,0.666666666667,1.0,0.333333333333,"","",-1.83333333333,0.333333333333,"","",1.16666666667,0.166666666667,"","","","",0.333333333333,0.0
"(990, 0)",9424,1.0,1.0,0.0,2.0,0.0,"","",0.4,0.0,"","",1.6,0.0,"","","","",0.0,0.0
"(1237, 1)",13967,0.0,-2.5,0.0,0.166666666667,0.0,-0.714285714286,0.0,0.0,0.0,-1.14285714286,0.0,0.5,0.0,-1.42857142857,0.0,2.42857142857,0.0,0.2,0.166666666667
"(373, 2)",1854,1.0,2.2,0.0,1.6,0.0,"","",-1.4,0.4,"","",2.2,0.0,"","","","",0.2,0.0
"(302, 6)",4167,0.4,-0.166666666667,0.833333333333,-0.833333333333,0.333333333333,0.0,0.333333333333,-1.0,0.333333333333,0.333333333333,0.333333333333,-0.666666666667,0.333333333333,-2.0,0.0,-3.33333333333,0.333333333333,0.8,0.166666666667
"(620, 5)",3462,0.2,-3.2,0.0,0.6,0.0,-1.25,0.0,1.4,0.0,-2.0,0.0,0.8,0.0,-1.0,0.0,1.75,0.0,0.0,0.0
"(734, 5)",1019,0.0,-2.8,0.2,-0.4,0.4,0.0,0.0,0.2,0.2,0.2,0.0,-0.8,0.4,-2.0,0.0,1.0,0.0,0.0,0.2
"(1187, 5)",8205,0.142857142857,-3.16666666667,0.0,1.83333333333,0.0,-1.0,0.0,0.833333333333,0.0,-2.5,0.0,1.66666666667,0.0,-0.166666666667,0.0,0.0,0.0,0.0,0.0
"(1388, 2)",7411,0.0,-2.16666666667,0.166666666667,1.5,0.166666666667,0.857142857143,0.0,2.66666666667,0.166666666667,-1.42857142857,0.0,1.5,0.166666666667,-1.0,0.0,1.42857142857,0.0,0.0,0.166666666667
"(268, 1)",6452,0.8,-2.83333333333,0.0,-0.666666666667,0.0,5.0,0.0,1.33333333333,0.0,5.0,0.0,-1.16666666667,0.0,-5.0,0.0,-5.0,0.0,0.2,0.166666666667
"(586, 4)",9754,0.857142857143,1.4,0.2,2.6,0.0,-4.0,0.0,0.4,0.0,5.0,0.0,2.4,0.0,-5.0,0.0,5.0,0.0,0.0,0.0
"(515, 0)",5677,0.571428571429,-1.83333333333,0.166666666667,2.33333333333,0.166666666667,1.0,0.0,1.66666666667,0.166666666667,-0.666666666667,0.0,2.5,0.166666666667,-0.666666666667,0.0,1.0,0.0,0.2,0.166666666667
"(922, 2)",10654,1.0,1.33333333333,0.0,2.0,0.0,"","",2.66666666667,0.0,"","",3.33333333333,0.0,"","","","",0.0,0.333333333333
"(83, 2)",7073,1.0,1.33333333333,0.333333333333,3.33333333333,0.166666666667,"","",2.66666666667,0.166666666667,"","",2.83333333333,0.166666666667,"","","","",0.0,0.166666666667
"(1169, 3)",4087,0.6,-1.33333333333,0.0,1.66666666667,0.0,-3.0,0.0,2.16666666667,0.0,-3.5,0.0,1.5,0.0,-2.5,0.0,3.5,0.0,0.0,0.0
"(1256, 5)",8700,0.333333333333,-1.42857142857,0.0,2.42857142857,0.0,-1.75,0.0,1.28571428571,0.0,-0.25,0.0,3.0,0.0,-2.5,0.0,1.25,0.0,0.166666666667,0.142857142857
"(1354, 1)",4912,0.714285714286,1.6,0.2,3.4,0.0,0.0,0.0,-1.6,0.0,-1.5,0.0,2.4,0.0,0.5,0.0,2.5,0.0,0.2,0.0
"(490, 0)",10711,0.833333333333,2.33333333333,0.166666666667,3.16666666667,0.0,0.0,1.0,2.16666666667,0.166666666667,0.0,1.0,3.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.333333333333
"(419, 4)",1491,0.714285714286,0.0,0.8,-0.8,0.6,0.0,1.0,0.0,0.8,0.0,1.0,-0.8,0.6,0.0,1.0,0.0,1.0,0.666666666667,0.4
"(737, 1)",1613,0.5,0.0,0.4,-0.2,0.6,0.0,0.333333333333,1.0,0.4,1.66666666667,0.666666666667,-0.4,0.4,-1.66666666667,0.333333333333,3.33333333333,0.333333333333,0.0,0.2
"(1407, 4)",3462,0.333333333333,-4.0,0.0,0.142857142857,0.142857142857,-2.5,0.0,-1.71428571429,0.0,-1.25,0.0,0.571428571429,0.0,-2.25,0.0,1.25,0.0,0.142857142857,0.0
"(287, 5)",12193,0.8,-0.666666666667,0.5,0.666666666667,0.333333333333,5.0,0.0,-0.666666666667,0.333333333333,0.0,0.0,1.0,0.333333333333,-5.0,0.0,-5.0,0.0,0.4,0.166666666667
"(385, 5)",2730,0.8,0.0,0.4,1.4,0.4,3.0,0.0,-0.4,0.6,2.0,0.0,1.6,0.4,2.0,0.0,2.0,0.0,0.0,0.6
"(719, 6)",12644,0.333333333333,-3.0,0.0,-1.0,0.0,-1.0,0.0,-2.4,0.0,-0.25,0.0,-0.6,0.0,-2.75,0.0,0.0,0.0,0.0,0.2
"(888, 2)",12123,0.833333333333,0.142857142857,0.428571428571,0.571428571429,0.285714285714,-5.0,0.0,1.28571428571,0.285714285714,3.0,0.0,0.285714285714,0.428571428571,-4.0,0.0,3.0,0.0,0.4,0.285714285714
"(1120, 5)",10971,0.4,-1.0,0.2,3.0,0.0,0.0,0.0,0.2,0.0,-3.66666666667,0.0,2.8,0.0,0.666666666667,0.0,4.66666666667,0.0,0.0,0.0
"(31, 0)",697,0.5,-4.2,0.0,-2.2,0.0,1.66666666667,0.0,2.6,0.0,1.66666666667,0.0,-0.8,0.2,-1.0,0.0,0.666666666667,0.0,0.2,0.0
"(1373, 5)",4656,0.142857142857,-2.16666666667,0.0,0.166666666667,0.0,1.5,0.0,-0.333333333333,0.0,-0.166666666667,0.0,-0.166666666667,0.0,-1.33333333333,0.0,3.66666666667,0.0,0.0,0.0
"(200, 4)",4040,1.0,1.4,0.8,1.8,0.4,"","",1.4,0.6,"","",2.0,0.6,"","","","",0.0,0.4
"(509, 6)",13147,0.666666666667,2.0,0.333333333333,3.5,0.0,-0.5,0.0,1.33333333333,0.166666666667,-2.5,0.5,3.5,0.166666666667,-2.0,0.0,5.0,0.0,0.0,0.333333333333
"(438, 2)",10284,0.6,-1.0,0.2,1.6,0.0,-3.5,0.0,-0.2,0.0,-2.0,0.0,1.2,0.2,-2.0,0.0,3.0,0.0,0.0,0.0
